"business_id","is_open","name","review_count","stars"
"yt0IPg-CURvYFRcmXU1V3g","0","Hoi Polloi: Coffeehouse and Vegetarian Cafe","6","5.0"
"X_XFv1Ct6cznxQy9u8Yzxw","1","The Smiling Moose","121","4.5"
"t3uYS5ClpvjS-7ItPEflUQ","0","Birdy's Restaurant","3","4.5"
"LhHBcNVQwHIqcm7LDJ0E1Q","1","Hank's Hotdogs Too","9","4.0"
"8B7A5KqrrbxOlCX66hqfOg","1","McCormick & Schmick's Seafood & Steaks","108","3.0"
"LRHlcXcNERVsekrngMLphA","1","Pittzarella","12","2.5"
"xULATz2siGXOPia614mg2A","1","Lulu's Noodles","359","2.5"
"qLy2F9EzCsFYIKd40OJvZA","1","Red The Steakhouse","16","3.5"
"KTPRYqiFdLowAUEAnN7e3g","1","Burgatory","432","4.0"
"hnWO0q9Mob9NNPXGeYyi5A","0","Mattiniero","5","3.0"
"OFdMlXxtkU_nUh8jJ4W6GA","1","Delanie's Coffee","125","4.5"
"lPcKVCwnnx54lJR5BXFbKQ","1","Hidden Harbor","97","4.5"
"G7QZWVm-ytyKHpvUq3ggFA","1","Sal's New York Pizzeria","20","3.0"
"kWwm_fHthKL-xIykOrR93A","1","Dunkin Donuts","7","2.5"
"XaTts7L8g57_odPEFuwkOw","1","Chen's Wok","3","3.5"
"rLZDtOjCPhXZx1ldZKFzJA","1","Lili Cafe","66","4.0"
"GiKgsenJg25-2qBGxsg_hw","0","Hanni's Place","7","4.0"
"3yOAOV1ZlrhSWgANFWDWDA","0","Sports Rock Cafe","6","2.0"
"zjOfUAyqyH_BPe7EkFBrEQ","1","The New York Hot Dog Shop","18","4.5"
"cK1HL-8VreiF4K6ZcponLQ","1","Walker's Pub","5","3.5"
"0PCBt3JKD6IooicImKNBzA","1","Nicky's Thai Kitchen","469","4.0"
"o5yYfL5EPfyCMeKWnKPk3A","1","Au Bon Pain","13","3.5"
"FgTzITgrmvrZqoHvkTSDzA","1","Jerome Bettis' Grille 36","364","3.5"
"uqNCIsAUgH0YxIXq5BWYTA","1","Quiznos Subs","20","3.5"
"_rKz-rQPzUAIZWlUHCKgow","1","McDonald's","14","2.0"
"6LTV9xxwSlrUzFGWx1A8EQ","1","Salonika Gyros","54","3.5"
"gcYwWmzzzC4raKZ5FoTsNw","1","Vocelli Pizza","3","2.0"
"L5wNKBuK6-tj7cfFMmgv1A","1","Boston Market","18","4.0"
"UslSiDSUTCaq62FMpWK6Lw","1","China Max","9","3.0"
"_Qund-w4OI9StNm8P-rk1w","0","Hundred Wood","36","4.5"
"N7j_rJ0Vlwb-Gf-6cy4uiw","1","QDOBA Mexican Eats","24","2.5"
"L0d7r2zvjIaGCaj8fxJFRA","0","Loving Hut","121","4.0"
"9ScF7Bl_XXKBMjawtuBvNQ","0","Black Bean Cuban Cuisine","21","3.0"
"4f1zK0LmCcpB-qad0KdlxQ","0","IVP Bar & Grill","9","2.0"
"7mOWMhlibS62hedb1m5A3Q","1","The Summit","102","4.0"
"sReFrTIJ92iDprWD8dKAuw","1","Phong May House","22","3.0"
"zc0I2evMOPKNuu1mlm_tsQ","1","Say Cheese! Pizza","19","3.5"
"wZEK7GmLJ3hmkYBiRCo4Qw","1","Subway","4","2.0"
"IhjrIdQkNgXIobdKg6eFmg","1","Uncle Sam's Submarines","91","4.0"
"PN6YCsAdFHcHST9vPaxIuw","0","Liang's Hunan Restaurant","7","1.5"
"fcdPeNgNxcgYpz--01inLg","1","Dosa Place","5","2.0"
"mQ_aMzTnkHSpbgdnOryeDA","1","Hook Fish & Chicken","13","3.0"
"-LiVt5oFhC-AA4nCH77DjQ","0","Artisan Pizza Company","7","4.5"
"TU2oECyx4VhCnzRzGzOlTg","1","Vincenzo's Pizza & Pasta","16","3.0"
"h5PKBY4jvOwuyYb5Dtr6jA","1","Chick-fil-A","23","4.0"
"Z-6QSR2lC-opp9l6HLYG_w","0","Lucky Chinese Express","3","3.0"
"JJi7c7uiTzCqeWNTsldgXQ","1","Red Tea House","52","4.0"
"p2X4WdGMsi26t_6hN3Hz4w","1","Mekong Restaurant","57","3.5"
"3zk3cCB58m122cQI_LnvIA","0","Whiskey Hollow Grill","8","4.0"
"kzbH1_l7VTSfFFcwTqY6vA","1","Sarafino's Pasta and Pizza","84","4.0"
"ECtQU_nN7OX1xnz1gujGcQ","1","People's Indian Restaurant","100","4.0"
"yREHrM0k3MlDxc0ZjwRoNQ","1","Nico's Recovery Room","29","3.5"
"HG3ROmv3FJZTMJPpThSXOw","1","Luke Wholey's Wild Alaskan Grille","334","4.0"
"GvLgdEWhVWBahZsFiGYTgQ","0","Lunardi's Ristorante","3","5.0"
"noZqYxiElPe7I1f5nlNxew","1","Radisson Hotel Pittsburgh Green Tree","16","2.0"
"_WsGlZnbXBdPcs0qM2Qm7w","0","Ryan's Pub","18","3.0"
"T1EKhweXQnRP3niBrBL7Ug","1","Bahama Breeze","129","3.5"
"Iam7tYWhssw_rscSBkeRIQ","1","Fiori's Pizzaria","254","4.5"
"04kZ5CSh6oKhI5huU5bLdg","1","Bistro Penn","249","3.0"
"FLmAxYnkZtWybuOmxVgyQA","1","Mezza 663 Grill","25","4.0"
"gvL5fxzdrRxkS1xnis5RPA","0","Typhoon","13","3.5"
"gndb2XMDHYI5OEDvwEKwaQ","1","Domino's Pizza","7","2.5"
"KY8J9dIOKD2vL0jdzUiuhg","0","Adolfo's Restaurant","49","4.0"
"L4v7-i9PIOXr7hSyNIAzcg","0","Wyndham Garden Hotel - University Place","9","3.5"
"gc4IkXZ3l7Lcmswcht-_ig","0","Amo's Pizza","3","2.5"
"80zlpfsStM8emhxzHi2kXA","0","Indo: Asian Fusion","6","2.5"
"8j_EeEC9dJgiG_2odE2zUA","0","Kazansky's Delicatessen","12","3.0"
"2VnPnlU4pH-3TyFf436Wzg","1","LaNova Pizzaria","3","3.5"
"hcFSc0OHgZJybnjQBrL_8Q","1","Everyday Noodles","504","4.0"
"Dw7I9LJgp2tH1QScYCuhbw","0","Taco Loco","14","3.0"
"HGPZSKWtDYGmPaVzsgKceA","0","Quiet Storm Vegetarian & Vegan Cafe","144","4.0"
"AanIRR6tCCgIO7OibuvE5A","1","Pittsburgh Sandwich Society","12","4.5"
"RSAeqTx82wSZXF6ptK5fYA","1","Taste of India","110","4.0"
"78g3rIFPysoo2SockVvi6A","0","Adrian's Pizza","10","3.0"
"aZdHskuurZJXQ6C7oiqP_g","1","Johnny's Diner","15","4.0"
"HmI9nhgOkrXlUr6KZGZZew","1","Rocky's","16","3.0"
"fVo4uithMrIbNYom48b_fg","1","El Paso Mexican Grill","20","4.0"
"HiHUTSxpyKhQqLFti3Xnzw","1","The Commoner Corner","12","3.5"
"iT9KMTR8NqYwSCW-zMUOxw","1","Tai Pei","61","3.5"
"z4EIzLJlGd7gyje1Q_hKtw","1","Federal Galley","6","4.5"
"HzOYnyPrh24YONMUecuzlg","1","Jimmy John's","18","3.5"
"r1bQO_ChWm3amIfTsRbO-g","1","Au Bon Pain Co","8","2.5"
"--ujyvoQlwVoBgMYtADiLA","1","Primanti Bros.","68","3.5"
"4jswtizEiT3-ZMauIzWXxg","1","IHOP","63","2.5"
"UmuyuqYraoB5WOZiev42IQ","1","Nellie's Sandwiches & Deli","27","4.0"
"wSwkjQXQsWLQHa6AvFr_RQ","1","Sparta Gyros","3","4.0"
"2wCzZUwcqRRBrAtBBYxnog","1","Frankstown Wood Fired Pizza","19","4.5"
"MNmQ1s-zdjEgm3bdRs7iEw","1","The Green Mango","137","4.0"
"luzI9qmlafDevrxOxMaw9Q","0","Azure Cafe & Grill","4","5.0"
"jCf84-Amxm91rbNAOJtAcg","1","Italian Village Pizza","32","3.5"
"oxig-TT9V2QttAvRqa5WNA","1","Buckhead Saloon","69","2.5"
"mdKSq2mfp1M8tfbjmbyv4Q","1","Loafers Bread Co","8","4.0"
"N9n4bj5nnuvVgt8iyT5YVg","1","Zorba's Gyros","30","3.5"
"5g0owkWApl_rgDl7D98Xow","0","4 Wood Grille","10","2.5"
"pCwOCE-cycl6cMEa9O6bZQ","1","Hello Bistro","161","3.5"
"9cgrssqswYBSpvBAKc1-nQ","1","Subway","5","3.0"
"7I_xWHdCaH-CtZLQGkhsjg","1","Pear and the Pickle, Cafe & Market","44","5.0"
"5b8x_kMnx_r_1_UOyD_poQ","0","Crafton Pizzeria","3","2.0"
"YfKZh6Op-PmuKyzZu_DMGQ","1","Peter's Pub","54","3.0"
"qV193bfO-X4ysTviA2iUAA","1","Pizza Fiesta","4","4.0"
"oopfFjmzxgkDB0tt160nkg","0","Three Amigos","4","3.0"
"rbZ4AHL1LV8KGW9NDGbI9w","1","Flowers In the Attic","27","4.5"
"UayCOOGeeEi9GLz9v4rFBA","0","Foli's Place","10","3.0"
"rXULENMtBohv3485zqG0XA","1","Crust! Cafe and Pizzeria","40","4.0"
"15RvAvPxUBl3HmnGMJdtTQ","1","Osaka","48","4.0"
"S74fSVSCPSdWtEkROcVYtw","0","Charley's Grilled Subs","8","2.0"
"STCQj928qKb8Sj1TTLuwQA","1","Rum Runners Saloon","55","3.0"
"keOzwoc28Iac5mA8FD93uA","0","Bama's Southern Kitchen","17","4.5"
"jd1rD7jr-_zI46Oxh5lDLA","1","Antoon's Pizza","23","3.5"
"O5MzWfMWDeEwkzNVeKdCfg","1","China Taste","14","4.0"
"o7tBcNfv-zMXSTePBLIrvw","1","Subway","7","2.5"
"GD0XvS6HlCuDjtCDWiLkVQ","0","Kiva Han","35","3.0"
"F-X6fPKAPSoMShHXznxJfw","1","Chick-fil-A","10","3.5"
"GnPXUkEvX5M0YR_PVGhWgg","1","Park Pizza & Cream","28","4.0"
"X4YG1pu1MDVSi07S3i4YCA","0","Zaw's Asian Foods","54","4.0"
"HtQmm4EyS8lYXPYNYSWXdg","0","Tokyo Japanese Steak House","11","3.5"
"-DUQQsE2QvFIuqO5EiChQA","1","The Korner Pub","11","4.5"
"UCJpL9VFk3g1B2gjRlLy_g","1","Ditka's","170","3.5"
"noCKeynzdlWBQsVsAFZMpA","1","Bar Frenchman","10","4.5"
"g9otJ_FZ3D0BxqTEJetuUw","1","Olive Oil's Pizzeria","6","2.5"
"3rf5VUEu1jlU2-EdiRmIBw","1","Garden Bar Lounge","5","4.5"
"eVCaX_hbNVFjM-XXahovYA","1","OTB Bicycle Café","198","4.0"
"TFdLM8R_7Pf1xVeBNKl0hg","1","Casbah","335","4.0"
"sm5Sl7z9Kx1yXExrdGuZ7g","0","Cho Buffet","6","1.5"
"2XZ4g_ps_H55CmxFs4Pu8A","1","Chili's","32","2.5"
"JGXkldESnG69YXlSNVAgJQ","1","Eggheads","3","2.0"
"XQjigVIJSnsXXUP1igIeEw","1","Bomonti Pizza","3","4.5"
"jqBUVAWJRJ6QIGXVuhdVvw","1","Cadillac Ranch","145","3.0"
"Yf74t_bR1mhRXY03IU6OhA","1","The Getaway Cafe","46","3.0"
"kt5WJ7JdB9xxuXnMoABQfQ","0","The Real McCoy Sandwich Shop","13","4.0"
"JFkY8zMcD_HLGcFTlxiV2Q","1","Redbeard's Sports Bar & Grill","102","3.5"
"NaqR4ptSaeqm33-rAtBz0w","1","Wendy's","7","2.0"
"90DT5MO2X-C2F_5c66DNag","1","Piccolina's","19","3.5"
"6ObhHav156dwof2qHvUj3g","1","Subway","3","2.5"
"rzjn_B6bxPwyFqUcpu98gQ","1","Ki Pollo","18","3.5"
"e7M2GgkCfDYTxdPN1LL1sQ","1","Wai Wai Chinese Cuisine","115","3.5"
"UzCZyYj511zKERJEpEk7-w","0","Papa John's Pizza","3","3.5"
"wMCKPvpwktDF8mTlwcr23g","0","Penny's Diner","3","3.5"
"In8gjAPQ1eE2F2OMY0H9ow","1","UUBU 6","12","3.5"
"5fmhGouEy_7WLloRyXRyUg","1","Pizza Milano","45","3.5"
"nfJHNu_AQXptaTQIHjpAoQ","1","LongHorn Steakhouse","45","3.5"
"GwcWB_uDN6ppuk_V8x7iww","1","Nicky's Grant Street","3","3.5"
"Zja7ykq3icDzkN20XX6j1w","1","Aiello's Pizza","184","4.0"
"Lyn5sYu1rfxdmntbaOoZJg","1","Rivers Casino","203","3.0"
"jz4jg_OTw32IMr_sXFwj9Q","1","Monte Cello's","43","4.0"
"M8UHKKHpJHd7AUiMTHGrOw","0","Walnut Grove","18","3.5"
"7l-CCyNnvT86GMR5EtYjog","1","Shiloh Grill","288","4.0"
"oP0GoJcjFmxNAmf2y6VilQ","0","Soup Nancys","6","4.5"
"74gDxr6rs_8tUTcS1vkr0Q","0","James Street Gastropub & Speakeasy","217","3.5"
"zG9306XlgO9EyIhSpBBw0Q","1","Burger King","4","2.0"
"8IetU93EqoUGRVNOt0Q2iA","1","Fernando's Cafe","23","3.0"
"Ef9crW61OYp2UJ0ysi3nEw","1","Hunan Wok Chinese Takeout","14","3.0"
"GaErjWbIxxMIQzniXwI9dg","0","Olive Press Restaurant","5","4.0"
"bQ-sXUqPSr4-iJfB764Nzw","1","Bill's Bar & Burger","149","3.0"
"6a4-SPP4QJbJuHoMhPKnVQ","0","Veracruz Mexican Restaurant","29","3.0"
"ZPAnqqAKLjg9uCN6Rk1lfg","1","Pizzuvio","32","4.5"
"dMnAXZ3XPMNgAQ9BwXCFBA","1","Scratch Food & Beverage","94","4.0"
"mRWNt7hxoFzo5XZaoSC7aA","1","Cappy's Cafe","62","3.5"
"VGxJbglGlx-a7Gdc55Q6jQ","1","Katana","123","3.0"
"aG6AXBnvk1NrTKCbon63mw","0","Margaritaville","10","3.0"
"kDqgPRL75KG4lBxJsYUJlw","1","El Burro","30","3.5"
"0PVxodALQu-soL5J8bjerQ","1","Ritters Diner","197","3.5"
"1dhPgc7E7IzzpxjHM2LphQ","1","Mad Mex - Oakland","248","3.5"
"9MPLntyNzhdUXpGT-h0HUw","1","Acorn Pittsburgh","17","4.0"
"jo-KUnLZs0M2RYIvi8-DPQ","0","DJ's Sandwich Shoppe","14","4.0"
"OaDijC3QRwxw9uTadyWIsw","0","Mexico City","3","3.5"
"sC5KVDDvSt2ZbMYVL3excQ","0","Niko's Coffee","3","4.5"
"TrCiLMGy_bxbeAQcuSSUeQ","1","Larry & Carols Pizza","41","3.0"
"OpNrObgtHgYijZYOU0yF-Q","0","Joe Mama's Italian Deluxe","74","3.0"
"-i3pCgQi_Y9NiSSWs6G7bw","1","YinzBurgh BBQ","158","4.0"
"5VLwQAIheQwmpusFa-tC6w","1","Chipotle Mexican Grill","34","3.0"
"5X1stJTur_paJFZ9TTuNIw","0","Vocelli Pizza","5","2.5"
"3n_s_8CndMK7jfZsPK2INg","0","Carhops Sub Shop","6","4.5"
"xI7GN5nujGjlYF9lAMtC1A","1","Tilted Kilt Pub & Eatery","126","2.0"
"wvDT67R5duF_hYx5iOXLaQ","1","DeLuca's Diner","94","3.5"
"IakOnLeTFBvJvcxxBHQq_Q","0","Olio Trattoria","10","3.5"
"hDD6-yk1yuuRIvfdtHsISg","1","Nakama","277","3.0"
"kGDzJFasIHxrH0EAa_oSWQ","0","Pittsburgh Grill and Sports Bar","18","2.5"
"7SLdPD6ve1hhrrN_sMH7Fw","1","Pleasant Bar","14","4.5"
"gpaJYV8IT-oT9wOt16BlSw","0","Pizza Prima","21","4.0"
"ZoFnfG7yrQWpvGR-etdGTw","1","Hemingway's Cafe","107","3.5"
"dfVmClBit5Hd7u9_lFY1Lg","1","Penn Station East Coast Subs","23","3.5"
"5-wiVRTpKwhz2wKxNS-JzA","1","51 Wings and Things","44","4.0"
"P3Dy7GF1Sw8RrW1Dd9ZVjA","1","Center Avenue Slice","26","3.5"
"qHseX2NHeUUedIgs_VasZA","1","La Palapa, Mexican Gourmet Kitchen","169","4.5"
"SXR6JtrHX518bEWLcqWkXA","1","Joe's Doghouse","5","4.5"
"8cyyRk-cqecyB1ctnRsR1A","1","Lola Bistro","54","4.0"
"TCL-2Mi_mZyHjEO9haiD2A","1","Kenny's Place","3","3.5"
"CK-Gv3vqIlWOrKP4fhT8_g","1","D's Six Pax & Dogz","327","4.5"
"7z2x16M7IuG8KPfMsyVrKA","1","Morcilla","202","4.5"
"o7aBPJhTR-R4TccTSfu-Ng","1","Chipotle Mexican Grill","7","3.0"
"mweMYUxCsIZUtHVJa_4Z5w","1","Dorido's Restaurant","57","4.0"
"lzjnPNA1ALVpWCo_ygRatw","0","Nathan's Famous","5","3.0"
"GbcFCQp9VmgMaW_jaMAq_Q","0","Spaghetti Warehouse","97","2.5"
"7lzVV1MgcDb_gIndt0Oryg","1","Rocky's II","3","3.5"
"8Jub_J2ILU0xYYnsgcd7UQ","0","Silvi's Southside Kitchen","4","4.0"
"BHWIl_wI7P58JrODocBjkg","0","notion","36","4.0"
"H4PWUUInSMs5i8uPpMCwSw","0","Billu's Indian Grill","5","3.0"
"dAcaMSkrpYUZocqrLvOzRQ","1","Los Cabos Mexican Restaurant","115","3.5"
"qp2w33VUdAJv7P-M9fmhuQ","0","Sunrise Sunset Coffee House","3","4.5"
"Hdnx6cZBo0JfZopnQDWVYg","1","Teppanyaki Kyoto","145","4.0"
"s9D5aHnOTebfzcBLIPr-Zw","1","Pizza Hut","3","3.5"
"0IfrcGbFzQvn9w8bl9GKDg","0","North Hills Grill","37","4.5"
"LbeJgPgKKHw5qH0f02NHEQ","1","Chinatown Inn","122","4.0"
"ajYmOIDZUd2SZjuju3lXzw","1","Siam Thai Restaurant","30","3.5"
"xH4EuOcHpOJdbHUoJNfyGg","0","Sree's Indian Truck","4","3.0"
"RA_Q__KAdk9rJqtAByUFjA","0","Tavern 245","53","3.5"
"G4EBHnNSTWsnqTzxdiv5VQ","1","Domino's Pizza","17","1.5"
"L5OapgBUzqueHjuBhEQwsw","1","Stack'd Burgers & Beer - Oakland","71","3.5"
"8dAmtiVtZjiRTmDq9QAW5w","1","Kabob-G Grill","47","4.5"
"q3KkavNYpcsgbdfeImYzKw","1","Bellfarm","15","3.5"
"EZ9Uf-lSRtj1fvdMQlrwAw","1","Thai Me Up","159","3.5"
"j87Y1hyifp-XHN5HuVtpPA","1","Reyna Foods","95","4.0"
"kWcAfYg-60hpIUEUSzWjHQ","1","Breakfast At Shelly's","16","4.0"
"Toux3q1WwY2vNV5AhbR6wQ","0","Cibo","44","3.5"
"dBCDRobULrxeSDvQyudcKQ","1","Onion Maiden","52","4.5"
"Prd8JRVvPvL2d32GgtNCwQ","0","Long John Silver's","4","2.0"
"QWA-sRNX-9npPFCkTIkxng","1","New York Original","4","4.0"
"zDXVGSG41uIvgk3MghurDQ","1","American Natural","5","3.5"
"_adbswq_0E8MoJ9eoVf6vw","1","Comfort Inn Conference Center","38","2.5"
"BsLyCu_lkEdkG42qmvZlnQ","1","Plum Pan Asian Kitchen","171","3.5"
"_zFva1D3lgJPvT-8vGQQJQ","1","Brookline Pub","18","3.0"
"C6jKwYmzHztO7OCex9j-YQ","1","Mia Pizza","31","2.5"
"B-myMqxqAYvU1G0DA-O7SQ","0","Angelina's Pizzeria","3","4.0"
"I26PLVBABlTcUJ8pq08p_g","1","Mullaneys Harp and Fiddle","42","3.5"
"71ONxJtmDNDiJAtYHK-0RA","1","Eat'n Park","28","2.5"
"I4q_mNQTKVX_EKbVAh8pdQ","0","Houlihan's","28","3.0"
"YhBigRwAFdRPIQxWDjZOrQ","1","SLICE on Broadway","89","4.0"
"X88w0XrUSIKue9Vuwtqs_g","1","Penn Ave Fish Company","252","4.0"
"D6vRifMTw7hxUZCpNHknsw","1","Soul Food Connection","12","4.5"
"QQSlx-l_cfwkVrNwjV_HgQ","1","House of Lee Restaurant","30","3.0"
"pHSHm72bwR09Mt022CVvrw","1","Taj Mahal","254","4.0"
"1FodVSAxoKqEKYQc3QHgvg","1","Bellisario's Pizza Palace","23","3.5"
"fg4tWjjvxUxBaMdKa0YAEw","1","Pietro's Pizzaria","4","3.0"
"-AtzcXIwEP6yO7rM9CM9ww","0","Mexico City","36","4.0"
"5HjmnWOtBYAYW-jjdZ3aKA","1","Gianna Via's Restaurant & Bar","63","3.0"
"KEaCHdsY7w7CBsZ6h2dLeQ","0","The Green Mango Noodle Hut","48","4.0"
"wdTcd7edB9g-zEP6YWBP2A","1","Gather Restaurant & Bar","3","1.5"
"T9uRUpoontO6YX-GoM4UvA","0","Calabria's Italian Restaurant","3","2.5"
"zZ7KDK3GAkBUZzsaqB1A4Q","1","honeygrow","38","4.0"
"mJ24zWo_FdE3_9v24sqFiw","1","Vento's Pizza","18","3.0"
"xK4K5OwcYU0UjrWwEVHRCw","1","RedWood Cafe","8","4.0"
"96puuUqlMC8INO36uLi0ag","1","DeBlasio's Restaurant","33","3.5"
"RFCtxMNwO_8ONYnWNDxYqg","0","Skinny Pete's Kitchen","26","4.5"
"h14GmWZ8rXum9fXF__wt3w","1","SoHo","119","3.0"
"b6DAp8hLHpSHMi2fGOB7Lw","1","Burgatory","49","3.5"
"eC-duRpbiVsCD14oGYiDOA","0","Restaurant Hana","23","4.0"
"QJS8r7COJYqVSzMGO8Us5g","1","Carve","23","2.5"
"5OV1bavavdsYyfeBRNiOeA","1","Osteria 2350","62","3.5"
"HVCSprTj_USR9HxIeoffZA","1","Zeke's Coffee","85","4.5"
"Nx5RAT-7gDz2C5Kh2WwJPQ","1","Red Lobster","29","3.5"
"MKd_EUD0PG__cOfIbeqYAg","1","Té Café","94","4.5"
"_Sx9XCDistFkOTq4ZHm09A","0","Wicked Fox","26","4.0"
"w2tr0PA0b3tg8pId0kjM-A","1","Gaby Et Jules","185","4.0"
"_4l36Tgbmoroh3udeXU-JA","0","Arby's","3","1.5"
"TByvxX_5DZlLmf9Zs_j3xg","0","Circolo Woodfired","27","3.5"
"2A9gJkmWbBVoh6kK0jDlxA","1","La Pizza Bella","4","4.0"
"L8Yy7EJJ0HiBYhKitlmG-A","0","Steel City Rib House","4","4.0"
"dQo2dPQyJE4avsILYYDCTA","1","Bob's Diner","37","3.5"
"PdDpIGwBZoTYzOVasT-WuA","0","Tokyo Sushi Buffet","104","4.0"
"5kUA_k-ua1wO68jZ1Yo74Q","0","Tamari","274","4.0"
"BBkQ99cFPNJ5op-7IVqWNA","0","Elements Contemporary Cuisine","47","3.5"
"BoTb3FqOsJaFe_koVfyGbw","1","Chipotle Mexican Grill","34","2.0"
"a2qlFwIy9vUvfUb4EnQNmA","0","Randita's Organic Vegan Cafe","43","4.5"
"pWJoOfYUWSkro0WNxHspFg","1","Claudio's Pizzeria & Ristorante","19","4.0"
"30Bvo-tEfvh2KOTLQg6FZw","1","Subway","4","3.5"
"QeShrs6cUNBjJoTCkJiB0g","1","Legends Eatery","126","4.0"
"T3DcIhsOy74mmmtLmi-X3w","1","South Side BBQ Company","24","4.0"
"E_IIblD1Vu9YSywrvs4vBw","1","Pizza Milano","7","3.5"
"G32N8Tr2LyvHl4FnUTt5pg","1","Ginza","116","4.0"
"Xdoqt46KMRBiaWWMa41m1A","1","The Coal Mine","3","3.5"
"gecqbUz6uQ8PckqF-J8tFQ","1","Panera Bread","23","2.0"
"CzqGem5OaPAk10bQK4bzbg","1","DeLallo's Fort Couch Cafe","51","4.0"
"TZpTyyGvQkKPnt59PVUGhg","1","Butterjoint","156","4.0"
"Tz4fdGixKO3_HvOh8i81Iw","1","Vinny's Pizza","19","2.5"
"q0n4I-zqiI47xispOqc1lA","1","Caffe Mona La Bistro","175","4.0"
"QrbS4LF0Iu5vApGAJLNzCA","0","Prairie","51","3.5"
"1qYCUtw6_ehv7u_FxiE8IA","1","Iron Born Pizza","45","4.5"
"2-_UPP_gKEsx2F8BXZf-PA","1","Charleys Grilled Subs","6","1.5"
"9qxOJ8fMEFMXR0ihA1xd8A","1","Frenchi's Deli & Market","3","4.5"
"kbq9QlIprqKpIWXZEXtGSA","1","No 1 Chinese Kitchen","12","3.0"
"P1a2WApEoMb65s14RmqV2g","1","Buford's Kitchen","65","2.5"
"m59upQj5qUn-termmtxTYQ","1","The Coop Chicken and Waffles","12","4.5"
"kmq0Y15icHK36kpJyho_Zw","1","Large Plain","31","3.5"
"caGXS6ubNTlv91ZZyoirjQ","1","Primanti Bros.","265","3.5"
"S8urdN6ACnRQUm-7o9An8w","1","Altius","396","4.5"
"G-GcMq-iVEENhjG3z1lZhA","1","Wood Fired Flatbreads","11","4.5"
"6V8D6uCQ-ChFap59Fc-ZoA","1","Coach's Bottleshop & Grille","35","3.5"
"78zibwl7zb6sekh4bG8g8g","1","The Underground","3","3.5"
"QlSpPzc4Oy05ic-PsoYH4g","1","Streets On Carson","97","4.5"
"VpsXhgaBA7-65Gt2zg8Nkg","1","Industry Public House","122","3.5"
"D60IfSLfKA32Et3cvR-t3A","1","Bob's Diner","40","3.5"
"t4qEsqfsL26p6s2Q42OydA","0","Rivas Nicaraguan Restaurant","8","4.0"
"DGeupkmvo1X1oKn-sv9UQA","1","Kelly O's Diner","62","3.0"
"4GUXkFjJL5SEZK-qtDZSKA","1","Piacquadio's Italian Restaurant & Lounge","17","4.0"
"vLxpEHKZFzv8LYY5eeGjTg","0","Village Pizza Bar & Grill","15","4.0"
"GDXftPS1_fTJUtZkaEUDhA","1","Plate & Bowl","22","4.0"
"fzL7sTgCYhoSIUpcQ7mrBA","1","Elliott's BBQ and Steakhouse","15","4.0"
"dHgbL5EAEawIcqk6aXe2Ow","1","Peter Allen's","42","2.5"
"PuytdMfre748Xfby1Hx9Wg","1","Rumerz Sports Bar & Grill","4","4.5"
"X2X3n0PutSNonQQj2cjsCw","1","Tan Lac Vien","191","3.5"
"DNOXngMi7USPPY5-6BY2ZQ","0","Zen Juice","5","4.5"
"1yjkuM180FSUxo__fR8WAw","0","Melange","6","2.5"
"g9FvjJMMrxtxBkLk8VrWlQ","0","Jo Jo's Restaurant","19","3.5"
"KTuop99F-mrV5_1haXClbQ","1","Royal Place Restaurant","5","2.0"
"VwCtpOYiCKA5VXbKZhCSVA","1","Morton's The Steakhouse","86","3.5"
"48jrpdXh98gzP5CxPwQyvw","1","Scoglio's Green Tree","24","3.5"
"LdYP5VXGBB4l_gypkLuzhQ","1","Franktuary Truck","17","4.0"
"D9xr-6Io3hPOh5ZHFRVPTA","1","Gabriella's Gourmet On the Go","9","4.0"
"LGlgphMiiSDNlwJAyl1QCw","1","Sushi House","4","3.0"
"u0F9WJbECpg5fEesAx94xA","1","The Colombian Spot","51","4.5"
"Uc2PqdAPWPMxe6_YHB4wHQ","1","Wendy's","10","2.0"
"2jqUYcKMYZXnpxNTkORJgQ","1","Cafe Raymond","87","4.5"
"1GaooxqCWHzulI2Ub3CXEw","1","Mad Mex - South Hills","107","3.0"
"mjDsDnoSghhIiht5cSjF4g","0","Java House","11","4.5"
"kuJSCQ-bAySEYI3nfu3C7g","0","Bobby Hendrix Restaurant & Lounge","16","3.0"
"S_1VtaSWcMsWHSLN1gIk6Q","1","Eco Bistro","9","2.5"
"9eqZNBLnNycOWQ2wQEwulQ","1","The Flats on Carson","21","3.0"
"55LdBLn7CXbWwhD06Zn_0Q","0","Qdoba Mexican Grill","13","2.5"
"ui4fyPJ_HRm4HPkEmIHQOA","1","Chef Chen Chinese Resturant","4","4.0"
"UmFty_GxdqVe35apYnmGbw","1","Showcase Pizza","6","3.5"
"XY5r7aptxnh-Q-OdVNk1mw","1","Pittsburgh Pizza Fish and Chicken","9","3.0"
"w6WOclNdCBYgUQXGyNAYGw","0","Edgar's Authentic Mexican","6","3.5"
"jf_N8zWp30usaMLXdJs9Jg","1","Wendy's","9","2.0"
"gB7X5o33o6W_rAGgHunSCA","1","McDonald's","4","2.0"
"9Yo5Fl8wstZlxBnD0G-uHg","1","Arby's","3","4.0"
"K04Pbn_5-xNidh0-xkI9vw","1","Five Guys","35","4.0"
"No7l4LinY1tu-bCL97qi1A","0","Palazzo Ristorante","20","3.5"
